app_text_sec,Sec
appaddtocart_92a8d89d9ecdd91b4cc4566666b16a60,Unable to add product into the cart
appaddtocart_d09302c4932f23969957f06289bfddb3,Product successfully Added
appaddtowishlist_64d3e466dc798bae867ca9044b65822e,Unable to load product
appaddtowishlist_ac588dbf1ea617c2628b10c2406e0ed0,Wishlist module is either inactive or not installed.
appaddtowishlist_b65db11517e70558e870ea4bc6dfbf0e,Customer with this email is not exist.
appaddtowishlist_0e042db7a9a38d0d1c833dd4c141d77d,Email address is missing or invalid.
appaddtowishlist_6cba49b790757be59e258de6d28fa078,Product added to wishlist
appapplydelayshipping_e61f52d02b9f52fbe1fd41ed320e29c3,Cart not found
appapplydelayshipping_694e8d1f2ee056f98ee488bdc4982d73,Quantity
appapplydelayshipping_6665e3761028c84e1d228de3432229ed,SKU
appapplydelayshipping_287234a1ff35a314b5b6bc4e5828e745,Attributes
appapplydelayshipping_604279a9bb5369542695f2ad9e6185ca,Total Price(tax excl.)
appapplydelayshipping_ada0f55ef37f4928c5cd970f378c15e8,Total vouchers
appapplydelayshipping_7c166105b10b8a6a0c0f1c6540f5cd5e,Total gift wrapping
appapplydelayshipping_f4e8b53a114e5a17d051ab84d326cae5,Total shipping
appapplydelayshipping_c6995d6cc084c192bc2e742f052a5c74,Free shipping!
appapplydelayshipping_b602e0d0c6a72053d0a5be60cb2f8126,Total Tax
appapplydelayshipping_f3547ae5e06426d87312eff7dda775aa,Total Price
appapplydelayshipping_824a96e60e7720c695e8c6f7abd856f4,"A minimum purchase total of %1s is required to validate your order, current total is %2s"
appapplydelayshipping_ec1f68c64fcaf8260cfacf58cd4d4af7,Take advantage of our exclusive offers
appapplyvoucher_e61f52d02b9f52fbe1fd41ed320e29c3,Cart not found
appapplyvoucher_694e8d1f2ee056f98ee488bdc4982d73,Quantity
appapplyvoucher_6665e3761028c84e1d228de3432229ed,SKU
appapplyvoucher_287234a1ff35a314b5b6bc4e5828e745,Attributes
appapplyvoucher_604279a9bb5369542695f2ad9e6185ca,Total Price(tax excl.)
appapplyvoucher_ada0f55ef37f4928c5cd970f378c15e8,Total vouchers
appapplyvoucher_7c166105b10b8a6a0c0f1c6540f5cd5e,Total gift wrapping
appapplyvoucher_f4e8b53a114e5a17d051ab84d326cae5,Total shipping
appapplyvoucher_c6995d6cc084c192bc2e742f052a5c74,Free shipping!
appapplyvoucher_b602e0d0c6a72053d0a5be60cb2f8126,Total Tax
appapplyvoucher_f3547ae5e06426d87312eff7dda775aa,Total Price
appapplyvoucher_ec1f68c64fcaf8260cfacf58cd4d4af7,Take advantage of our exclusive offers
appapplyvoucher_e15b9d349af7453e81350c8ffd2a7615,You must enter a voucher code
appapplyvoucher_f49f486fa8a77bcf2d4506587422ed4f,The voucher code is invalid
appapplyvoucher_a866f5cd5e6f4bc4e3ccb09293101e4e,Voucher successfully applied to cart
appapplyvoucher_e062b646b60fd5fffc3c21afe87eb2ce,This feature is not active for this voucher
appcheckorderstatus_dfcd44bdec4088a7597f5a3d85c6d5bf,Unable to load cart
appcheckorderstatus_430328c36edf7e197527273c216533a2,Order created by this cart
appcheckorderstatus_a00acc9b49d721d1e3006715a0ce7014,Email address is not valid
appcheckorderstatus_dcf951059ca444f87d296d3b192783e6,Customer with this email not exist
appcheckout_3f324964e384daea4b317e5f179016df,Cart id is missing
appcheckout_e61f52d02b9f52fbe1fd41ed320e29c3,Cart not found
appcheckout_694e8d1f2ee056f98ee488bdc4982d73,Quantity
appcheckout_63d5049791d9d79d86e9a108b0a999ca,Reference
appcheckout_287234a1ff35a314b5b6bc4e5828e745,Attributes
appcheckout_da7a26ae7679cdec15e19468cdc4c66d,Cart information loaded successfully
appcheckout_604279a9bb5369542695f2ad9e6185ca,Total Price(tax excl.)
appcheckout_ada0f55ef37f4928c5cd970f378c15e8,Total vouchers
appcheckout_7c166105b10b8a6a0c0f1c6540f5cd5e,Total gift wrapping
appcheckout_f4e8b53a114e5a17d051ab84d326cae5,Total shipping
appcheckout_c6995d6cc084c192bc2e742f052a5c74,Free shipping!
appcheckout_b602e0d0c6a72053d0a5be60cb2f8126,Total Tax
appcheckout_f3547ae5e06426d87312eff7dda775aa,Total Price
appcheckout_f633584ed6ab75aa538bdf7c9269aac1,(Additional Cost of
appcheckout_a00acc9b49d721d1e3006715a0ce7014,Email address is not valid
appcheckout_dcf951059ca444f87d296d3b192783e6,Customer with this email not exist
appcheckout_04f20f929ad93c8a94dbf706e05a9bd6,Unable to get shipping address details
appcheckout_700c53d8cec1b1e9cf6c247944126166,An error occurred while updating your cart.
appcheckout_78c46e5c6e68799668e5b0af361e8e5d,There are no carriers that deliver to some addresses you selected.
appcheckout_3ce77aba56f064e8e177a01a7d88d415,There are no carriers that deliver to one address you selected.
appcheckout_d049e05d0babc4c1643c4b36397be24d,There are no carriers that deliver to the address you selected.
appcheckout_51dfe3dfbcd0ea5974aba6663a660a2b,No Delivery Method Required
appcheckout_b24ce0cd392a5b0b8dedc66c25213594,Free
appcheckout_6e15f72a51837e528df003792a367360,No Delivery Method Available
appcheckout_e01c4498102e120635a233f6ece469da,Unable to get Billing address details
appcore_453584dcf31a45f1a2285e736091ab88,Mobile App module is disabled.
appcore_eef6d0bfb2baac0933acaeb8386f3bf3,Mobile App module is either inactive or not installed.
appcore_de0d079814594c9a07785c5433b7830f,Unable to get product list
appcreateorder_3f324964e384daea4b317e5f179016df,Cart id is missing
appcreateorder_e61f52d02b9f52fbe1fd41ed320e29c3,Cart not found
appcreateorder_a00acc9b49d721d1e3006715a0ce7014,Email address is not valid
appcreateorder_dcf951059ca444f87d296d3b192783e6,Customer with this email not exist
appcreateorder_04d56d3845162acfb694a4a9e43652d2,Can\'t load Order status
appcreateorder_bd46744c55c6dcf066dd125fedf954a6,Secure key does not match
appcreateorder_cd53515e3ac8aaa8cbef5e3d66d934e1,CartRule used in this cart is not valid and has been withdrawn from cart
appcreateorder_9056f5dba2507645e07d0c7b55c74c90,Cart is Empty.
appcreateorder_f7328eec8ea840e9eeafae3766e4bca9,The delivery address country is not active.
appcreateorder_21117dd42fc79f46a81ccb5f7d66c460,Order cannot be created
appcreateorder_a6addeb40ed0462485e6e95ba6def81f,Error in saving order payment
appcreateorder_845c771e8459c46db334e5ad7bbad9b8,Order Created Successfully
appcreateorder_b08d3867be98e6fff3233cd40ab8134a,Order creation failed
appcreateorder_43423b4056880b08f2c9aa50d8670531,Cart cannot be loaded or an order has already been placed using this cart
appforgotpassword_e267e2be02cf3e29f4ba53b5d97cf78a,Invalid email address.
appforgotpassword_b51cb75f23091c0f98bea54ae7615080,There is no account registered for this email address.
appforgotpassword_194496a52d41fba1c9e6140c4eb34f83,You cannot regenerate the password for this account.
appforgotpassword_922dc0515643fb69585b67281692644a,You can regenerate your password only every %d minute(s)
appforgotpassword_62a0ad9b46a5eed332c032b0c11ce07a,A confirmation email has been sent to your address:
appforgotpassword_6e2fc94479ac0c63543886a235e3370c,An error occurred while sending the email.
appforgotpassword_ea3729ee448ef1d87bd298843f658749,Email parameter is not set
appgetaddressdetails_69fb27bd2e44f47a9ae98aa1695df278,Unable to load address
appgetaddressdetails_c462960a6bd53db34f778d0562703ad3,VAT Number
appgetaddressdetails_b60bb13a87fe3ae5463aeb0980a5a8a1,Identification number
appgetaddressdetails_e4eb5dadb6ee84c5c55a8edf53f6e554,Zip/Postal Code
appgetaddressdetails_20db0bfeecd8fe60533206a2b5e9891a,First name
appgetaddressdetails_8d3f5eff9c40ee315d452392bed5309b,Last name
appgetaddressdetails_dd7bf230fde8d4836917806aff6a6b27,Address
appgetaddressdetails_846a54955f32846032981f8fe48c35ff,Address (Line 2)
appgetaddressdetails_57d056ed0984166336b7879c2af3657f,City
appgetaddressdetails_59716c97497eb9694541f7c3d37b1a4d,Country
appgetaddressdetails_46a2a41cc6e552044816a2d04634545d,State
appgetaddressdetails_1c76cbfe21c6f44c1d1e59d54f3e4420,Company
appgetaddressdetails_fe66abce284ec8589e7d791185b5c442,Home phone
appgetaddressdetails_41c2fff4867cc204120f001e7af20f7a,Mobile phone
appgetaddressdetails_0f68b904e33d9ac04605aecc958bcf52,Additional information
appgetaddressdetails_711ccfcebd3f316fa55e127061a1044a,Address title
appgetaddressdetails_37e084acb152f3e6a5877f861e08819e,Address loaded successfully
appgetaddressform_c462960a6bd53db34f778d0562703ad3,VAT Number
appgetaddressform_b60bb13a87fe3ae5463aeb0980a5a8a1,Identification number
appgetaddressform_e4eb5dadb6ee84c5c55a8edf53f6e554,Zip/Postal Code
appgetaddressform_20db0bfeecd8fe60533206a2b5e9891a,First name
appgetaddressform_8d3f5eff9c40ee315d452392bed5309b,Last name
appgetaddressform_dd7bf230fde8d4836917806aff6a6b27,Address
appgetaddressform_846a54955f32846032981f8fe48c35ff,Address (Line 2)
appgetaddressform_57d056ed0984166336b7879c2af3657f,City
appgetaddressform_59716c97497eb9694541f7c3d37b1a4d,Country
appgetaddressform_46a2a41cc6e552044816a2d04634545d,State
appgetaddressform_1c76cbfe21c6f44c1d1e59d54f3e4420,Company
appgetaddressform_fe66abce284ec8589e7d791185b5c442,Home phone
appgetaddressform_41c2fff4867cc204120f001e7af20f7a,Mobile phone
appgetaddressform_0f68b904e33d9ac04605aecc958bcf52,Additional information
appgetaddressform_711ccfcebd3f316fa55e127061a1044a,Address title
appgetaddressform_958a1c94f27df673dc5b258b2b0cc528,Unable to get State for Country
appgetaddressform_69fb27bd2e44f47a9ae98aa1695df278,Unable to load address
appgetaddressform_37e084acb152f3e6a5877f861e08819e,Address loaded successfully
appgetcartdetails_08d0d87bfba2d0c58c04494fc2143cad,Sorry. Cart id is missing
appgetcartdetails_56ca67fde405db4d75fb5fc3350db81b,Sorry. We cannot renew your order.
appgetcartdetails_b22604f6ddd3fb79ff38568a5a0141e0,"Some items are no longer available, and we are unable to renew your order."
appgetcartdetails_e61f52d02b9f52fbe1fd41ed320e29c3,Cart not found
appgetcartdetails_694e8d1f2ee056f98ee488bdc4982d73,Quantity
appgetcartdetails_6665e3761028c84e1d228de3432229ed,SKU
appgetcartdetails_287234a1ff35a314b5b6bc4e5828e745,Attributes
appgetcartdetails_604279a9bb5369542695f2ad9e6185ca,Total Price(tax excl.)
appgetcartdetails_ada0f55ef37f4928c5cd970f378c15e8,Total vouchers
appgetcartdetails_7c166105b10b8a6a0c0f1c6540f5cd5e,Total gift wrapping
appgetcartdetails_f4e8b53a114e5a17d051ab84d326cae5,Total shipping
appgetcartdetails_c6995d6cc084c192bc2e742f052a5c74,Free shipping!
appgetcartdetails_b602e0d0c6a72053d0a5be60cb2f8126,Total Tax
appgetcartdetails_f3547ae5e06426d87312eff7dda775aa,Total Price
appgetcartdetails_ec1f68c64fcaf8260cfacf58cd4d4af7,Take advantage of our exclusive offers
appgetcategorydetails_b22529647cbe4f4d260f349baec9d630,Category id is missing
appgetcategorydetails_bd964ff97bc91ddd97289acc711b84f9,Search term is missing
appgetcustomeraddress_a00acc9b49d721d1e3006715a0ce7014,Email address is not valid
appgetcustomeraddress_18dc0570e2b85b76ff5773027fd75248,Customer not exist for this email address.
appgetfilters_b22529647cbe4f4d260f349baec9d630,Category id is missing
appgetfilters_bd964ff97bc91ddd97289acc711b84f9,Search term is missing
appgethome_cf75826aa860140d05ad30996cf175e8,Top Sliders
appgethome_2d9b9a764fb0be4be10e1b2fce63f561,Slider
appgethome_7c0ad572fae721669da32e4ef439c1b4,Top Banners
appgethome_6ff29916f99fff9d2494d28e721ae77e,Banner
appgethome_9a90d6756768c9c8b41e0db9a384c251,Feature Products
appgethome_1276c482cb32edf4fce51761a9792716,Special Products
appgethome_26e2d291250a79cb9d62ae299ff7fffa,Bestseller Products
appgethome_31d26a6487e08357bd771619e894b0c6,New Arrivals
appgethome_dfcd44bdec4088a7597f5a3d85c6d5bf,Unable to load cart
appgethome_430328c36edf7e197527273c216533a2,Order created by this cart
appgetmobilepaymentmethods_98ce442fb183c4de4fbe7d67e056b117,No Payment methods is enabled
appgetmobilepaymentmethods_5b7d532d6e7746d362b89e27cdb51a36,No Payment methods has been configured
appgetorderdetails_a237560ece5935da47dd1c9b1cea4d19,Order id is missing
appgetorderdetails_5f34ed748b73efce4af2b84461f86d51,Unable to load order details
appgetorders_ca3e85454678003dbdba2fbbb34ec11d,Unable to load order history
appgetorders_a00acc9b49d721d1e3006715a0ce7014,Email address is not valid
appgetorders_dcf951059ca444f87d296d3b192783e6,Customer with this email not exist
appgetorders_694e8d1f2ee056f98ee488bdc4982d73,Quantity
appgetorders_6665e3761028c84e1d228de3432229ed,SKU
appgetproductdetails_04ed5396be771c71ecc89b3beb627684,Product id is missing
appgetproductdetails_dfbe69c6d9568ecb0e65e7b32ed92a3a,Product not found
appgetproductdetails_1be6f9eb563f3bf85c78b4219bf09de9,Brand
appgetproductdetails_6665e3761028c84e1d228de3432229ed,SKU
appgetproductdetails_9e2941b3c81256fac10392aaca4ccfde,Condition
appgetproductdetails_db5963a70dd965e53337043be1dcb991,This product is not available on App as it has file customization field.
appgetprofile_a00acc9b49d721d1e3006715a0ce7014,Email address is not valid
appgetprofile_dcf951059ca444f87d296d3b192783e6,Customer with this email not exist
appgetregions_958a1c94f27df673dc5b258b2b0cc528,Unable to get State for Country
appgetwishlist_ac588dbf1ea617c2628b10c2406e0ed0,Wishlist module is either inactive or not installed.
appgetwishlist_b65db11517e70558e870ea4bc6dfbf0e,Customer with this email is not exist.
appgetwishlist_0e042db7a9a38d0d1c833dd4c141d77d,Email address is missing or invalid.
appgetwishlist_9db509ecd7d739938fdc3dda8bc12bc9,No product found in wishlist
appguestregistration_164b06b3d14521584edbc4dda05b220d,Please provide email address
appguestregistration_e267e2be02cf3e29f4ba53b5d97cf78a,Invalid email address.
appguestregistration_db8a6a25796eff7d9010bfe3774c2382,An account using this email address has already been registered.
applogin_96550f206ccd1c321be787e4f1875ed4,An email address required.
applogin_e267e2be02cf3e29f4ba53b5d97cf78a,Invalid email address.
applogin_20aedd1e6de4dcf8d115b5a7424c58d7,Password is required.
applogin_e388a72d1abdd7af5f08b44ff698afbe,Invalid Password.
applogin_47d03b2e9a827c42170ba95d35af06d2,Your account isn\'t available at this time.
applogin_802b207b05fe5cea22e11b9db804b33d,Authentication failed.
applogin_23449e6c6fb211fb8bf12eae126cf555,User login successfully
appregisteruser_7ffc7db3c8072a468937761b9fa9583c,Invalid First Name.
appregisteruser_5226b39ad81c6d482af27920b0d532ae,Invalid Last Name.
appregisteruser_e267e2be02cf3e29f4ba53b5d97cf78a,Invalid email address.
appregisteruser_e388a72d1abdd7af5f08b44ff698afbe,Invalid Password.
appregisteruser_0984b2c0c7aa81adae4ab22b4c39d350,Customer data is not available.
appregisteruser_db8a6a25796eff7d9010bfe3774c2382,An account using this email address has already been registered.
appregisteruser_52255315e18d82f8e728722aae90ed1e,Customer successfully Created.
appremovedelayshipping_e61f52d02b9f52fbe1fd41ed320e29c3,Cart not found
appremovedelayshipping_694e8d1f2ee056f98ee488bdc4982d73,Quantity
appremovedelayshipping_6665e3761028c84e1d228de3432229ed,SKU
appremovedelayshipping_287234a1ff35a314b5b6bc4e5828e745,Attributes
appremovedelayshipping_604279a9bb5369542695f2ad9e6185ca,Total Price(tax excl.)
appremovedelayshipping_ada0f55ef37f4928c5cd970f378c15e8,Total vouchers
appremovedelayshipping_7c166105b10b8a6a0c0f1c6540f5cd5e,Total gift wrapping
appremovedelayshipping_f4e8b53a114e5a17d051ab84d326cae5,Total shipping
appremovedelayshipping_c6995d6cc084c192bc2e742f052a5c74,Free shipping!
appremovedelayshipping_b602e0d0c6a72053d0a5be60cb2f8126,Total Tax
appremovedelayshipping_f3547ae5e06426d87312eff7dda775aa,Total Price
appremovedelayshipping_ec1f68c64fcaf8260cfacf58cd4d4af7,Take advantage of our exclusive offers
appremovegiftwrapping_e61f52d02b9f52fbe1fd41ed320e29c3,Cart not found
appremovegiftwrapping_694e8d1f2ee056f98ee488bdc4982d73,Quantity
appremovegiftwrapping_6665e3761028c84e1d228de3432229ed,SKU
appremovegiftwrapping_287234a1ff35a314b5b6bc4e5828e745,Attributes
appremovegiftwrapping_604279a9bb5369542695f2ad9e6185ca,Total Price(tax excl.)
appremovegiftwrapping_ada0f55ef37f4928c5cd970f378c15e8,Total vouchers
appremovegiftwrapping_7c166105b10b8a6a0c0f1c6540f5cd5e,Total gift wrapping
appremovegiftwrapping_f4e8b53a114e5a17d051ab84d326cae5,Total shipping
appremovegiftwrapping_c6995d6cc084c192bc2e742f052a5c74,Free shipping!
appremovegiftwrapping_b602e0d0c6a72053d0a5be60cb2f8126,Total Tax
appremovegiftwrapping_f3547ae5e06426d87312eff7dda775aa,Total Price
appremovegiftwrapping_ec1f68c64fcaf8260cfacf58cd4d4af7,Take advantage of our exclusive offers
appremoveproduct_e61f52d02b9f52fbe1fd41ed320e29c3,Cart not found
appremoveproduct_694e8d1f2ee056f98ee488bdc4982d73,Quantity
appremoveproduct_6665e3761028c84e1d228de3432229ed,SKU
appremoveproduct_287234a1ff35a314b5b6bc4e5828e745,Attributes
appremoveproduct_604279a9bb5369542695f2ad9e6185ca,Total Price(tax excl.)
appremoveproduct_ada0f55ef37f4928c5cd970f378c15e8,Total vouchers
appremoveproduct_7c166105b10b8a6a0c0f1c6540f5cd5e,Total gift wrapping
appremoveproduct_f4e8b53a114e5a17d051ab84d326cae5,Total shipping
appremoveproduct_c6995d6cc084c192bc2e742f052a5c74,Free shipping!
appremoveproduct_b602e0d0c6a72053d0a5be60cb2f8126,Total Tax
appremoveproduct_f3547ae5e06426d87312eff7dda775aa,Total Price
appremoveproduct_824a96e60e7720c695e8c6f7abd856f4,"A minimum purchase total of %1s is required to validate your order, current total is %2s"
appremoveproduct_ec1f68c64fcaf8260cfacf58cd4d4af7,Take advantage of our exclusive offers
appremoveproduct_83af0c74c4cd7eef63a11d3ba7e48fda,Product data is missing.
appremoveproduct_f7ac9125e391518b45badf32ca5b152b,Product Id is missing.
appremoveproduct_dfbe69c6d9568ecb0e65e7b32ed92a3a,Product not found
appremoveproduct_0d38c90d843c787c0be14f790998210c,You must add %d minimum quantity
appremoveproduct_3a3f4a8eb22f25c672d3af4e42df7d33,Product Successfully deleted
appremovevoucher_e61f52d02b9f52fbe1fd41ed320e29c3,Cart not found
appremovevoucher_694e8d1f2ee056f98ee488bdc4982d73,Quantity
appremovevoucher_6665e3761028c84e1d228de3432229ed,SKU
appremovevoucher_287234a1ff35a314b5b6bc4e5828e745,Attributes
appremovevoucher_604279a9bb5369542695f2ad9e6185ca,Total Price(tax excl.)
appremovevoucher_ada0f55ef37f4928c5cd970f378c15e8,Total vouchers
appremovevoucher_7c166105b10b8a6a0c0f1c6540f5cd5e,Total gift wrapping
appremovevoucher_f4e8b53a114e5a17d051ab84d326cae5,Total shipping
appremovevoucher_c6995d6cc084c192bc2e742f052a5c74,Free shipping!
appremovevoucher_b602e0d0c6a72053d0a5be60cb2f8126,Total Tax
appremovevoucher_f3547ae5e06426d87312eff7dda775aa,Total Price
appremovevoucher_824a96e60e7720c695e8c6f7abd856f4,"A minimum purchase total of %1s is required to validate your order, current total is %2s"
appremovevoucher_ec1f68c64fcaf8260cfacf58cd4d4af7,Take advantage of our exclusive offers
appremovevoucher_b718489ea250655f5a6de41d6ad9539e,Voucher successfully removed
appremovevoucher_15bddec15f9c9237c333ed66cf65baf6,Error occured while removing voucher
appremovewishlist_64d3e466dc798bae867ca9044b65822e,Unable to load product
appremovewishlist_ac588dbf1ea617c2628b10c2406e0ed0,Wishlist module is either inactive or not installed.
appremovewishlist_b65db11517e70558e870ea4bc6dfbf0e,Customer with this email is not exist.
appremovewishlist_0e042db7a9a38d0d1c833dd4c141d77d,Email address is missing or invalid.
appremovewishlist_956d818758e07660a5885268e15c92a9,Product removed from wishlist
appreorder_56ca67fde405db4d75fb5fc3350db81b,Sorry. We cannot renew your order.
appreorder_b22604f6ddd3fb79ff38568a5a0141e0,"Some items are no longer available, and we are unable to renew your order."
appreorder_1c5fea3a8662e49ee07edf2b7fd22eb5,Sorry. We cannot renew your order. Order Id is missing
appreorder_e61f52d02b9f52fbe1fd41ed320e29c3,Cart not found
appreorder_694e8d1f2ee056f98ee488bdc4982d73,Quantity
appreorder_6665e3761028c84e1d228de3432229ed,SKU
appreorder_287234a1ff35a314b5b6bc4e5828e745,Attributes
appreorder_604279a9bb5369542695f2ad9e6185ca,Total Price(tax excl.)
appreorder_ada0f55ef37f4928c5cd970f378c15e8,Total vouchers
appreorder_7c166105b10b8a6a0c0f1c6540f5cd5e,Total gift wrapping
appreorder_f4e8b53a114e5a17d051ab84d326cae5,Total shipping
appreorder_c6995d6cc084c192bc2e742f052a5c74,Free shipping!
appreorder_b602e0d0c6a72053d0a5be60cb2f8126,Total Tax
appreorder_f3547ae5e06426d87312eff7dda775aa,Total Price
appreorder_824a96e60e7720c695e8c6f7abd856f4,"A minimum purchase total of %1s is required to validate your order, current total is %2s"
appreorder_ec1f68c64fcaf8260cfacf58cd4d4af7,Take advantage of our exclusive offers
appsavegiftmessage_e61f52d02b9f52fbe1fd41ed320e29c3,Cart not found
appsavegiftmessage_15bddec15f9c9237c333ed66cf65baf6,Error occured while removing voucher
appsavegiftmessage_4af3f045da697ee7929661dd4dde0242,Gift message saved
appsavegiftmessage_694e8d1f2ee056f98ee488bdc4982d73,Quantity
appsavegiftmessage_6665e3761028c84e1d228de3432229ed,SKU
appsavegiftmessage_287234a1ff35a314b5b6bc4e5828e745,Attributes
appsavegiftmessage_604279a9bb5369542695f2ad9e6185ca,Total Price(tax excl.)
appsavegiftmessage_ada0f55ef37f4928c5cd970f378c15e8,Total vouchers
appsavegiftmessage_7c166105b10b8a6a0c0f1c6540f5cd5e,Total gift wrapping
appsavegiftmessage_f4e8b53a114e5a17d051ab84d326cae5,Total shipping
appsavegiftmessage_c6995d6cc084c192bc2e742f052a5c74,Free shipping!
appsavegiftmessage_b602e0d0c6a72053d0a5be60cb2f8126,Total Tax
appsavegiftmessage_f3547ae5e06426d87312eff7dda775aa,Total Price
appsavegiftmessage_824a96e60e7720c695e8c6f7abd856f4,"A minimum purchase total of %1s is required to validate your order, current total is %2s"
appsavegiftmessage_ec1f68c64fcaf8260cfacf58cd4d4af7,Take advantage of our exclusive offers
appsetbillingaddress_3f324964e384daea4b317e5f179016df,Cart id is missing
appsetbillingaddress_e61f52d02b9f52fbe1fd41ed320e29c3,Cart not found
appsetbillingaddress_694e8d1f2ee056f98ee488bdc4982d73,Quantity
appsetbillingaddress_63d5049791d9d79d86e9a108b0a999ca,Reference
appsetbillingaddress_287234a1ff35a314b5b6bc4e5828e745,Attributes
appsetbillingaddress_da7a26ae7679cdec15e19468cdc4c66d,Cart information loaded successfully
appsetbillingaddress_604279a9bb5369542695f2ad9e6185ca,Total Price(tax excl.)
appsetbillingaddress_ada0f55ef37f4928c5cd970f378c15e8,Total vouchers
appsetbillingaddress_7c166105b10b8a6a0c0f1c6540f5cd5e,Total gift wrapping
appsetbillingaddress_f4e8b53a114e5a17d051ab84d326cae5,Total shipping
appsetbillingaddress_c6995d6cc084c192bc2e742f052a5c74,Free shipping!
appsetbillingaddress_b602e0d0c6a72053d0a5be60cb2f8126,Total Tax
appsetbillingaddress_f3547ae5e06426d87312eff7dda775aa,Total Price
appsetbillingaddress_f633584ed6ab75aa538bdf7c9269aac1,(Additional Cost of
appsetbillingaddress_bf804c0fa1807646b297f7be6843138f,"A minimum purchase total of %1s is required to validate your order, current purchase total is %2s"
appsetbillingaddress_a00acc9b49d721d1e3006715a0ce7014,Email address is not valid
appsetbillingaddress_dcf951059ca444f87d296d3b192783e6,Customer with this email not exist
appsetbillingaddress_04f20f929ad93c8a94dbf706e05a9bd6,Unable to get shipping address details
appsetbillingaddress_700c53d8cec1b1e9cf6c247944126166,An error occurred while updating your cart.
appsetbillingaddress_0383858ad9a560ca2ecb8066c1681807,The product selection cannot be delivered by the available carrier(s): it is too heavy. Please amend your cart to lower its weight.
appsetbillingaddress_942649e42a59a56bd717acc3fed307b8,The product selection cannot be delivered by the available carrier(s). Please amend your cart.
appsetbillingaddress_7c013b3defbf4cec9cd69f2e99a8d84c,The product selection cannot be delivered by the available carrier(s): its size does not fit. Please amend your cart to reduce its size.
appsetbillingaddress_78c46e5c6e68799668e5b0af361e8e5d,There are no carriers that deliver to some addresses you selected.
appsetbillingaddress_3ce77aba56f064e8e177a01a7d88d415,There are no carriers that deliver to one address you selected.
appsetbillingaddress_d049e05d0babc4c1643c4b36397be24d,There are no carriers that deliver to the address you selected.
