app_text_sec,Sec
appaddgiftwrapping_ec1f68c64fcaf8260cfacf58cd4d4af7,Скористайтеся нашими ексклюзивними пропозиціями
appaddtocart_d0be3f6fa5d819a2a4b8cbf33ed465fe,Дані про продукт відсутні
appaddtocart_dfbe69c6d9568ecb0e65e7b32ed92a3a,Товар не знайдено
appaddtocart_b771481cd2413f3944a8dd1a7336a7a6,Invalid повідомлення
appaddtocart_884d700eec6bda171ce20acc5195fb3d,Додати мінімальну кількість продукту
appaddtocart_92a8d89d9ecdd91b4cc4566666b16a60,Неможливо додати товар в корзину
appaddtocart_d09302c4932f23969957f06289bfddb3,Продукт успішно доданий
appaddtowishlist_64d3e466dc798bae867ca9044b65822e,Неможливо завантажити продукт
appaddtowishlist_ac588dbf1ea617c2628b10c2406e0ed0,Додати в кошик Модуль або неактивний або не встановлено.
appaddtowishlist_b65db11517e70558e870ea4bc6dfbf0e,Клієнт з цієї електронної пошти не існує.
appaddtowishlist_0e042db7a9a38d0d1c833dd4c141d77d,Відсутня адреса електронної пошти або недійсний.
appaddtowishlist_6cba49b790757be59e258de6d28fa078,Товар доданий в список бажань
appapplydelayshipping_e61f52d02b9f52fbe1fd41ed320e29c3,Кошик не знайдені
appapplydelayshipping_694e8d1f2ee056f98ee488bdc4982d73,кількість
appapplydelayshipping_6665e3761028c84e1d228de3432229ed,SKU
appapplydelayshipping_287234a1ff35a314b5b6bc4e5828e745,атрибути
appapplydelayshipping_604279a9bb5369542695f2ad9e6185ca,Загальна вартість (податок з обороту не включаючи.)
appapplydelayshipping_ada0f55ef37f4928c5cd970f378c15e8,всього ваучери
appapplydelayshipping_7c166105b10b8a6a0c0f1c6540f5cd5e,Всього подарункова упаковка
appapplydelayshipping_f4e8b53a114e5a17d051ab84d326cae5,Загальна доставка
appapplydelayshipping_c6995d6cc084c192bc2e742f052a5c74,Безкоштовна доставка!
appapplydelayshipping_b602e0d0c6a72053d0a5be60cb2f8126,Загальне податкове
appapplydelayshipping_f3547ae5e06426d87312eff7dda775aa,Загальна сума
appapplydelayshipping_824a96e60e7720c695e8c6f7abd856f4,Мінімальна покупка всього% 1s потрібно для підтвердження замовлення, поточний загальна кількість становить% 2s
appapplydelayshipping_ec1f68c64fcaf8260cfacf58cd4d4af7,Скористайтеся нашими ексклюзивними пропозиціями
appapplyvoucher_e61f52d02b9f52fbe1fd41ed320e29c3,Кошик не знайдені
appapplyvoucher_694e8d1f2ee056f98ee488bdc4982d73,кількість
appapplyvoucher_6665e3761028c84e1d228de3432229ed,SKU
appapplyvoucher_287234a1ff35a314b5b6bc4e5828e745,атрибути
appapplyvoucher_604279a9bb5369542695f2ad9e6185ca,Загальна вартість (податок з обороту не включаючи.)
appapplyvoucher_ada0f55ef37f4928c5cd970f378c15e8,всього ваучери
appapplyvoucher_7c166105b10b8a6a0c0f1c6540f5cd5e,Всього подарункова упаковка
appapplyvoucher_f4e8b53a114e5a17d051ab84d326cae5,Загальна доставка
appapplyvoucher_c6995d6cc084c192bc2e742f052a5c74,Безкоштовна доставка!
appapplyvoucher_b602e0d0c6a72053d0a5be60cb2f8126,Загальне податкове
appapplyvoucher_f3547ae5e06426d87312eff7dda775aa,Загальна сума
appapplyvoucher_ec1f68c64fcaf8260cfacf58cd4d4af7,Скористайтеся нашими ексклюзивними пропозиціями
appapplyvoucher_e15b9d349af7453e81350c8ffd2a7615,Ви повинні ввести код ваучера
appapplyvoucher_f49f486fa8a77bcf2d4506587422ed4f,Код ваучера є недійсним
appapplyvoucher_a866f5cd5e6f4bc4e3ccb09293101e4e,Ваучер успішно застосовується в кошик
appapplyvoucher_e062b646b60fd5fffc3c21afe87eb2ce,Ця функція не активна для цього ваучера
appcheckorderstatus_dfcd44bdec4088a7597f5a3d85c6d5bf,Неможливо завантажити віз
appcheckorderstatus_430328c36edf7e197527273c216533a2,Замовити створений цим кошик
appcheckorderstatus_a00acc9b49d721d1e3006715a0ce7014,Адреса електронної пошти не є дійсним
appcheckorderstatus_dcf951059ca444f87d296d3b192783e6,Клієнт з цієї електронної пошти не існує
appcheckout_3f324964e384daea4b317e5f179016df,Ідентифікатор кошика відсутній
appcheckout_e61f52d02b9f52fbe1fd41ed320e29c3,Кошик не знайдені
appcheckout_694e8d1f2ee056f98ee488bdc4982d73,кількість
appcheckout_63d5049791d9d79d86e9a108b0a999ca,посилання
appcheckout_287234a1ff35a314b5b6bc4e5828e745,атрибути
appcheckout_da7a26ae7679cdec15e19468cdc4c66d,Кошик інформація успішно завантажена
appcheckout_604279a9bb5369542695f2ad9e6185ca,Загальна вартість (податок з обороту не включаючи.)
appcheckout_ada0f55ef37f4928c5cd970f378c15e8,всього ваучери
appcheckout_7c166105b10b8a6a0c0f1c6540f5cd5e,Всього подарункова упаковка
appcheckout_f4e8b53a114e5a17d051ab84d326cae5,Загальна доставка
appcheckout_c6995d6cc084c192bc2e742f052a5c74,Безкоштовна доставка!
appcheckout_b602e0d0c6a72053d0a5be60cb2f8126,Загальне податкове
appcheckout_f3547ae5e06426d87312eff7dda775aa,Загальна сума
appcheckout_f633584ed6ab75aa538bdf7c9269aac1,(Вартість
appcheckout_a00acc9b49d721d1e3006715a0ce7014,Адреса електронної пошти не є дійсним
appcheckout_dcf951059ca444f87d296d3b192783e6,Клієнт з цієї електронної пошти не існує
appcheckout_04f20f929ad93c8a94dbf706e05a9bd6,Не вдалося дані адреси доставка
appcheckout_700c53d8cec1b1e9cf6c247944126166,При оновленні вози сталася помилка.
appcheckout_78c46e5c6e68799668e5b0af361e8e5d,Там немає носіїв, які доставляють до деяких адресах ви вибрали.
appcheckout_3ce77aba56f064e8e177a01a7d88d415,Там немає носіїв, які доставляють за однією адресою ви вибрали.
appcheckout_d049e05d0babc4c1643c4b36397be24d,Там немає носіїв, які доставляють за адресою обраного вами.
appcheckout_51dfe3dfbcd0ea5974aba6663a660a2b,Ні доставки Метод Необхідну
appcheckout_b24ce0cd392a5b0b8dedc66c25213594,безкоштовно
appcheckout_6e15f72a51837e528df003792a367360,Ні Спосіб доставки У наявності
appcheckout_e01c4498102e120635a233f6ece469da,Не вдалося дані адреси Billing
appcore_453584dcf31a45f1a2285e736091ab88,Мобільний модуль App відключений.
appcore_eef6d0bfb2baac0933acaeb8386f3bf3,Мобільний модуль програми є або неактивний або не встановлено.
appcore_de0d079814594c9a07785c5433b7830f,Не вдалося список продуктів
appcreateorder_3f324964e384daea4b317e5f179016df,Ідентифікатор кошика відсутній
appcreateorder_e61f52d02b9f52fbe1fd41ed320e29c3,Кошик не знайдені
appcreateorder_a00acc9b49d721d1e3006715a0ce7014,Адреса електронної пошти не є дійсним
appcreateorder_dcf951059ca444f87d296d3b192783e6,Клієнт з цієї електронної пошти не існує
appcreateorder_04d56d3845162acfb694a4a9e43652d2,Може \ 'т завантаження Статус замовлення
appcreateorder_bd46744c55c6dcf066dd125fedf954a6,Безпечний ключ не відповідає
appcreateorder_cd53515e3ac8aaa8cbef5e3d66d934e1,CartRule використовується в цьому кошику не є дійсним, і був відкликаний з кошика
appcreateorder_9056f5dba2507645e07d0c7b55c74c90,Кошик порожній.
appcreateorder_f7328eec8ea840e9eeafae3766e4bca9,Адреса доставки країна не є активною.
appcreateorder_21117dd42fc79f46a81ccb5f7d66c460,Замовлення не може бути створений
appcreateorder_a6addeb40ed0462485e6e95ba6def81f,Помилка в платіжному дорученні економії
appcreateorder_845c771e8459c46db334e5ad7bbad9b8,Замовлення успішно створений
appcreateorder_b08d3867be98e6fff3233cd40ab8134a,Створення замовлення не вдалося
appcreateorder_43423b4056880b08f2c9aa50d8670531,Кошик не може бути завантажена або замовлення вже зроблений, використовуючи цей візок
appforgotpassword_e267e2be02cf3e29f4ba53b5d97cf78a,Невірна адреса електронної пошти.
appforgotpassword_b51cb75f23091c0f98bea54ae7615080,Там немає зареєстрованих за цією адресою електронної пошти облікового запису.
appforgotpassword_194496a52d41fba1c9e6140c4eb34f83,Ви не можете відновлювати пароль для цього облікового запису.
appforgotpassword_922dc0515643fb69585b67281692644a,Ви можете регенерувати ваш пароль тільки кожен% d хвилину (и)
appforgotpassword_62a0ad9b46a5eed332c032b0c11ce07a,Лист з підтвердженням відправлено на Вашу електронну адресу:
appforgotpassword_6e2fc94479ac0c63543886a235e3370c,При відправці електронної пошти сталася помилка.
appforgotpassword_ea3729ee448ef1d87bd298843f658749,Параметр електронної пошти не встановлено
appgetaddressdetails_69fb27bd2e44f47a9ae98aa1695df278,Неможливо завантажити адреса
appgetaddressdetails_c462960a6bd53db34f778d0562703ad3,ІПН
appgetaddressdetails_b60bb13a87fe3ae5463aeb0980a5a8a1,Ідентифікаційний номер
appgetaddressdetails_e4eb5dadb6ee84c5c55a8edf53f6e554,Zip / Поштовий індекс
appgetaddressdetails_20db0bfeecd8fe60533206a2b5e9891a,Ім'я
appgetaddressdetails_8d3f5eff9c40ee315d452392bed5309b,Прізвище
appgetaddressdetails_dd7bf230fde8d4836917806aff6a6b27,адреса
appgetaddressdetails_846a54955f32846032981f8fe48c35ff,Адресний рядок 2)
appgetaddressdetails_57d056ed0984166336b7879c2af3657f,місто
appgetaddressdetails_59716c97497eb9694541f7c3d37b1a4d,країна
appgetaddressdetails_46a2a41cc6e552044816a2d04634545d,стан
appgetaddressdetails_1c76cbfe21c6f44c1d1e59d54f3e4420,компанії
appgetaddressdetails_fe66abce284ec8589e7d791185b5c442,Домашній телефон
appgetaddressdetails_41c2fff4867cc204120f001e7af20f7a,Мобільний телефон
appgetaddressdetails_0f68b904e33d9ac04605aecc958bcf52,Додаткова інформація
appgetaddressdetails_711ccfcebd3f316fa55e127061a1044a,назва Адреса
appgetaddressdetails_37e084acb152f3e6a5877f861e08819e,Адреса успішно завантажений
appgetaddressform_c462960a6bd53db34f778d0562703ad3,ІПН
appgetaddressform_b60bb13a87fe3ae5463aeb0980a5a8a1,Ідентифікаційний номер
appgetaddressform_e4eb5dadb6ee84c5c55a8edf53f6e554,Zip / Поштовий індекс
appgetaddressform_20db0bfeecd8fe60533206a2b5e9891a,Ім'я
appgetaddressform_8d3f5eff9c40ee315d452392bed5309b,Прізвище
appgetaddressform_dd7bf230fde8d4836917806aff6a6b27,адреса
appgetaddressform_846a54955f32846032981f8fe48c35ff,Адресний рядок 2)
appgetaddressform_57d056ed0984166336b7879c2af3657f,місто
appgetaddressform_59716c97497eb9694541f7c3d37b1a4d,країна
appgetaddressform_46a2a41cc6e552044816a2d04634545d,стан
appgetaddressform_1c76cbfe21c6f44c1d1e59d54f3e4420,компанії
appgetaddressform_fe66abce284ec8589e7d791185b5c442,Домашній телефон
appgetaddressform_41c2fff4867cc204120f001e7af20f7a,Мобільний телефон
appgetaddressform_0f68b904e33d9ac04605aecc958bcf52,Додаткова інформація
appgetaddressform_711ccfcebd3f316fa55e127061a1044a,назва Адреса
appgetaddressform_958a1c94f27df673dc5b258b2b0cc528,Неможливо отримати держава для Країни
appgetaddressform_69fb27bd2e44f47a9ae98aa1695df278,Неможливо завантажити адреса
appgetaddressform_37e084acb152f3e6a5877f861e08819e,Адреса успішно завантажений
appgetcartdetails_08d0d87bfba2d0c58c04494fc2143cad,Вибачте. Ідентифікатор кошика відсутній
appgetcartdetails_56ca67fde405db4d75fb5fc3350db81b,Вибачте. Ми не можемо підтвердити ваше замовлення.
appgetcartdetails_b22604f6ddd3fb79ff38568a5a0141e0,Деякі елементи не більше не доступні, і ми не можемо підтвердити ваше замовлення.
appgetcartdetails_e61f52d02b9f52fbe1fd41ed320e29c3,Кошик не знайдені
appgetcartdetails_694e8d1f2ee056f98ee488bdc4982d73,кількість
appgetcartdetails_6665e3761028c84e1d228de3432229ed,SKU
appgetcartdetails_287234a1ff35a314b5b6bc4e5828e745,атрибути
appgetcartdetails_604279a9bb5369542695f2ad9e6185ca,Загальна вартість (податок з обороту не включаючи.)
appgetcartdetails_ada0f55ef37f4928c5cd970f378c15e8,всього ваучери
appgetcartdetails_7c166105b10b8a6a0c0f1c6540f5cd5e,Всього подарункова упаковка
appgetcartdetails_f4e8b53a114e5a17d051ab84d326cae5,Загальна доставка
appgetcartdetails_c6995d6cc084c192bc2e742f052a5c74,Безкоштовна доставка!
appgetcartdetails_b602e0d0c6a72053d0a5be60cb2f8126,Загальне податкове
appgetcartdetails_f3547ae5e06426d87312eff7dda775aa,Загальна сума
appgetcartdetails_ec1f68c64fcaf8260cfacf58cd4d4af7,Скористайтеся нашими ексклюзивними пропозиціями
appgetcategorydetails_b22529647cbe4f4d260f349baec9d630,Категорія ідентифікатор відсутній
appgetcategorydetails_bd964ff97bc91ddd97289acc711b84f9,Критерій пошуку відсутній
appgetcustomeraddress_a00acc9b49d721d1e3006715a0ce7014,Адреса електронної пошти не є дійсним
appgetcustomeraddress_18dc0570e2b85b76ff5773027fd75248,Клієнт не існує для цієї адреси електронної пошти.
appgetfilters_b22529647cbe4f4d260f349baec9d630,Категорія ідентифікатор відсутній
appgetfilters_bd964ff97bc91ddd97289acc711b84f9,Критерій пошуку відсутній
appgethome_cf75826aa860140d05ad30996cf175e8,Кращі Sliders
appgethome_2d9b9a764fb0be4be10e1b2fce63f561,повзунок
appgethome_7c0ad572fae721669da32e4ef439c1b4,Кращі банери
appgethome_6ff29916f99fff9d2494d28e721ae77e,банер
appgethome_9a90d6756768c9c8b41e0db9a384c251,Тематичні продукти
appgethome_1276c482cb32edf4fce51761a9792716,спеціальні продукти
appgethome_26e2d291250a79cb9d62ae299ff7fffa,Лідери продажів продуктів
appgethome_31d26a6487e08357bd771619e894b0c6,Нові надходження
appgethome_dfcd44bdec4088a7597f5a3d85c6d5bf,Неможливо завантажити віз
appgethome_430328c36edf7e197527273c216533a2,Замовити створений цим кошик
appgetmobilepaymentmethods_98ce442fb183c4de4fbe7d67e056b117,Ні Способи оплати не включено
appgetmobilepaymentmethods_5b7d532d6e7746d362b89e27cdb51a36,Ні Способи оплати ні налаштований
appgetorderdetails_a237560ece5935da47dd1c9b1cea4d19,Ідентифікатор замовлення відсутній
appgetorderdetails_5f34ed748b73efce4af2b84461f86d51,Неможливо завантажити деталі замовлення
appgetorders_ca3e85454678003dbdba2fbbb34ec11d,Неможливо завантажити історію замовлення
appgetorders_a00acc9b49d721d1e3006715a0ce7014,Адреса електронної пошти не є дійсним
appgetorders_dcf951059ca444f87d296d3b192783e6,Клієнт з цієї електронної пошти не існує
appgetorders_694e8d1f2ee056f98ee488bdc4982d73,кількість
appgetorders_6665e3761028c84e1d228de3432229ed,SKU
appgetproductdetails_04ed5396be771c71ecc89b3beb627684,Ідентифікатор продукту відсутній
appgetproductdetails_dfbe69c6d9568ecb0e65e7b32ed92a3a,Товар не знайдено
appgetproductdetails_1be6f9eb563f3bf85c78b4219bf09de9,марка
appgetproductdetails_6665e3761028c84e1d228de3432229ed,SKU
appgetproductdetails_9e2941b3c81256fac10392aaca4ccfde,стан
appgetproductdetails_db5963a70dd965e53337043be1dcb991,Цей продукт не доступний на App, як це має файл поле налаштування.
appgetprofile_a00acc9b49d721d1e3006715a0ce7014,Адреса електронної пошти не є дійсним
appgetprofile_dcf951059ca444f87d296d3b192783e6,Клієнт з цієї електронної пошти не існує
appgetregions_958a1c94f27df673dc5b258b2b0cc528,Неможливо отримати держава для Країни
appgetwishlist_ac588dbf1ea617c2628b10c2406e0ed0,Додати в кошик Модуль або неактивний або не встановлено.
appgetwishlist_b65db11517e70558e870ea4bc6dfbf0e,Клієнт з цієї електронної пошти не існує.
appgetwishlist_0e042db7a9a38d0d1c833dd4c141d77d,Відсутня адреса електронної пошти або недійсний.
appgetwishlist_9db509ecd7d739938fdc3dda8bc12bc9,Немає продукт знайдений в список бажань
appguestregistration_164b06b3d14521584edbc4dda05b220d,Вкажіть адресу електронної пошти
appguestregistration_e267e2be02cf3e29f4ba53b5d97cf78a,Невірна адреса електронної пошти.
appguestregistration_db8a6a25796eff7d9010bfe3774c2382,Рахунок використання цієї адреси електронної пошти вже зареєстрований.
applogin_96550f206ccd1c321be787e4f1875ed4,потрібно адресу електронної пошти.
applogin_e267e2be02cf3e29f4ba53b5d97cf78a,Невірна адреса електронної пошти.
applogin_20aedd1e6de4dcf8d115b5a7424c58d7,Пароль не потрібний.
applogin_e388a72d1abdd7af5f08b44ff698afbe,Неправильний пароль.
applogin_47d03b2e9a827c42170ba95d35af06d2,Ваш рахунок ISN \ 'т доступні в даний момент.
applogin_802b207b05fe5cea22e11b9db804b33d,Помилка аутентифікації.
applogin_23449e6c6fb211fb8bf12eae126cf555,Логін користувача успішно
appregisteruser_7ffc7db3c8072a468937761b9fa9583c,Invalid Ім'я.
appregisteruser_5226b39ad81c6d482af27920b0d532ae,Invalid Прізвище.
appregisteruser_e267e2be02cf3e29f4ba53b5d97cf78a,Невірна адреса електронної пошти.
appregisteruser_e388a72d1abdd7af5f08b44ff698afbe,Неправильний пароль.
appregisteruser_0984b2c0c7aa81adae4ab22b4c39d350,Дані клієнта не доступні.
appregisteruser_db8a6a25796eff7d9010bfe3774c2382,Рахунок використання цієї адреси електронної пошти вже зареєстрований.
appregisteruser_52255315e18d82f8e728722aae90ed1e,Клієнт успішно створений.
appremovedelayshipping_e61f52d02b9f52fbe1fd41ed320e29c3,Кошик не знайдені
appremovedelayshipping_694e8d1f2ee056f98ee488bdc4982d73,кількість
appremovedelayshipping_6665e3761028c84e1d228de3432229ed,SKU
appremovedelayshipping_287234a1ff35a314b5b6bc4e5828e745,атрибути
appremovedelayshipping_604279a9bb5369542695f2ad9e6185ca,Загальна вартість (податок з обороту не включаючи.)
appremovedelayshipping_ada0f55ef37f4928c5cd970f378c15e8,всього ваучери
appremovedelayshipping_7c166105b10b8a6a0c0f1c6540f5cd5e,Всього подарункова упаковка
appremovedelayshipping_f4e8b53a114e5a17d051ab84d326cae5,Загальна доставка
appremovedelayshipping_c6995d6cc084c192bc2e742f052a5c74,Безкоштовна доставка!
appremovedelayshipping_b602e0d0c6a72053d0a5be60cb2f8126,Загальне податкове
appremovedelayshipping_f3547ae5e06426d87312eff7dda775aa,Загальна сума
appremovedelayshipping_ec1f68c64fcaf8260cfacf58cd4d4af7,Скористайтеся нашими ексклюзивними пропозиціями
appremovegiftwrapping_e61f52d02b9f52fbe1fd41ed320e29c3,Кошик не знайдені
appremovegiftwrapping_694e8d1f2ee056f98ee488bdc4982d73,кількість
appremovegiftwrapping_6665e3761028c84e1d228de3432229ed,SKU
appremovegiftwrapping_287234a1ff35a314b5b6bc4e5828e745,атрибути
appremovegiftwrapping_604279a9bb5369542695f2ad9e6185ca,Загальна вартість (податок з обороту не включаючи.)
appremovegiftwrapping_ada0f55ef37f4928c5cd970f378c15e8,всього ваучери
appremovegiftwrapping_7c166105b10b8a6a0c0f1c6540f5cd5e,Всього подарункова упаковка
appremovegiftwrapping_f4e8b53a114e5a17d051ab84d326cae5,Загальна доставка
appremovegiftwrapping_c6995d6cc084c192bc2e742f052a5c74,Безкоштовна доставка!
appremovegiftwrapping_b602e0d0c6a72053d0a5be60cb2f8126,Загальне податкове
appremovegiftwrapping_f3547ae5e06426d87312eff7dda775aa,Загальна сума
appremovegiftwrapping_ec1f68c64fcaf8260cfacf58cd4d4af7,Скористайтеся нашими ексклюзивними пропозиціями
appremoveproduct_e61f52d02b9f52fbe1fd41ed320e29c3,Кошик не знайдені
appremoveproduct_694e8d1f2ee056f98ee488bdc4982d73,кількість
appremoveproduct_6665e3761028c84e1d228de3432229ed,SKU
appremoveproduct_287234a1ff35a314b5b6bc4e5828e745,атрибути
appremoveproduct_604279a9bb5369542695f2ad9e6185ca,Загальна вартість (податок з обороту не включаючи.)
appremoveproduct_ada0f55ef37f4928c5cd970f378c15e8,всього ваучери
appremoveproduct_7c166105b10b8a6a0c0f1c6540f5cd5e,Всього подарункова упаковка
appremoveproduct_f4e8b53a114e5a17d051ab84d326cae5,Загальна доставка
appremoveproduct_c6995d6cc084c192bc2e742f052a5c74,Безкоштовна доставка!
appremoveproduct_b602e0d0c6a72053d0a5be60cb2f8126,Загальне податкове
appremoveproduct_f3547ae5e06426d87312eff7dda775aa,Загальна сума
appremoveproduct_824a96e60e7720c695e8c6f7abd856f4,Мінімальна покупка всього% 1s потрібно для підтвердження замовлення, поточний загальна кількість становить% 2s
appremoveproduct_ec1f68c64fcaf8260cfacf58cd4d4af7,Скористайтеся нашими ексклюзивними пропозиціями
appremoveproduct_83af0c74c4cd7eef63a11d3ba7e48fda,Дані про продукт відсутні.
appremoveproduct_f7ac9125e391518b45badf32ca5b152b,Ідентифікатор продукту відсутня.
appremoveproduct_dfbe69c6d9568ecb0e65e7b32ed92a3a,Товар не знайдено
appremoveproduct_0d38c90d843c787c0be14f790998210c,Ви повинні додати% d мінімальної кількості
appremoveproduct_3a3f4a8eb22f25c672d3af4e42df7d33,Продукт успішно видалений
appremovevoucher_e61f52d02b9f52fbe1fd41ed320e29c3,Кошик не знайдені
appremovevoucher_694e8d1f2ee056f98ee488bdc4982d73,кількість
appremovevoucher_6665e3761028c84e1d228de3432229ed,SKU
appremovevoucher_287234a1ff35a314b5b6bc4e5828e745,атрибути
appremovevoucher_604279a9bb5369542695f2ad9e6185ca,Загальна вартість (податок з обороту не включаючи.)
appremovevoucher_ada0f55ef37f4928c5cd970f378c15e8,всього ваучери
appremovevoucher_7c166105b10b8a6a0c0f1c6540f5cd5e,Всього подарункова упаковка
appremovevoucher_f4e8b53a114e5a17d051ab84d326cae5,Загальна доставка
appremovevoucher_c6995d6cc084c192bc2e742f052a5c74,Безкоштовна доставка!
appremovevoucher_b602e0d0c6a72053d0a5be60cb2f8126,Загальне податкове
appremovevoucher_f3547ae5e06426d87312eff7dda775aa,Загальна сума
appremovevoucher_824a96e60e7720c695e8c6f7abd856f4,Мінімальна покупка всього% 1s потрібно для підтвердження замовлення, поточний загальна кількість становить% 2s
appremovevoucher_ec1f68c64fcaf8260cfacf58cd4d4af7,Скористайтеся нашими ексклюзивними пропозиціями
appremovevoucher_b718489ea250655f5a6de41d6ad9539e,Ваучер успішно видалений
appremovevoucher_15bddec15f9c9237c333ed66cf65baf6,Сталася помилка при видаленні ваучера
appremovewishlist_64d3e466dc798bae867ca9044b65822e,Неможливо завантажити продукт
appremovewishlist_ac588dbf1ea617c2628b10c2406e0ed0,Додати в кошик Модуль або неактивний або не встановлено.
appremovewishlist_b65db11517e70558e870ea4bc6dfbf0e,Клієнт з цієї електронної пошти не існує.
appremovewishlist_0e042db7a9a38d0d1c833dd4c141d77d,Відсутня адреса електронної пошти або недійсний.
appremovewishlist_956d818758e07660a5885268e15c92a9,Продукт видалено зі списку бажань
appreorder_56ca67fde405db4d75fb5fc3350db81b,Вибачте. Ми не можемо підтвердити ваше замовлення.
appreorder_b22604f6ddd3fb79ff38568a5a0141e0,Деякі елементи не більше не доступні, і ми не можемо підтвердити ваше замовлення.
appreorder_1c5fea3a8662e49ee07edf2b7fd22eb5,Вибачте. Ми не можемо підтвердити ваше замовлення. Ідентифікатор замовлення відсутній
appreorder_e61f52d02b9f52fbe1fd41ed320e29c3,Кошик не знайдені
appreorder_694e8d1f2ee056f98ee488bdc4982d73,кількість
appreorder_6665e3761028c84e1d228de3432229ed,SKU
appreorder_287234a1ff35a314b5b6bc4e5828e745,атрибути
appreorder_604279a9bb5369542695f2ad9e6185ca,Загальна вартість (податок з обороту не включаючи.)
appreorder_ada0f55ef37f4928c5cd970f378c15e8,всього ваучери
appreorder_7c166105b10b8a6a0c0f1c6540f5cd5e,Всього подарункова упаковка
appreorder_f4e8b53a114e5a17d051ab84d326cae5,Загальна доставка
appreorder_c6995d6cc084c192bc2e742f052a5c74,Безкоштовна доставка!
appreorder_b602e0d0c6a72053d0a5be60cb2f8126,Загальне податкове
appreorder_f3547ae5e06426d87312eff7dda775aa,Загальна сума
appreorder_824a96e60e7720c695e8c6f7abd856f4,Мінімальна покупка всього% 1s потрібно для підтвердження замовлення, поточний загальна кількість становить% 2s
appreorder_ec1f68c64fcaf8260cfacf58cd4d4af7,Скористайтеся нашими ексклюзивними пропозиціями
appsavegiftmessage_e61f52d02b9f52fbe1fd41ed320e29c3,Кошик не знайдені
appsavegiftmessage_15bddec15f9c9237c333ed66cf65baf6,Сталася помилка при видаленні ваучера
appsavegiftmessage_4af3f045da697ee7929661dd4dde0242,Подарунок повідомлення збережено
appsavegiftmessage_694e8d1f2ee056f98ee488bdc4982d73,кількість
appsavegiftmessage_6665e3761028c84e1d228de3432229ed,SKU
appsavegiftmessage_287234a1ff35a314b5b6bc4e5828e745,атрибути
appsavegiftmessage_604279a9bb5369542695f2ad9e6185ca,Загальна вартість (податок з обороту не включаючи.)
